code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,mean_assessment_score,code_module,total_vle_clicks
2014J,642627,1,3,0,6,0,0,90,0,Withdrawn,-24.0,0.0,0.0,EEE,13.0
2014J,642744,1,1,0,5,0,0,150,0,Withdrawn,-94.0,-17.0,74.33333333333333,DDD,211.0
2014J,642744,1,1,0,5,0,0,150,0,Withdrawn,-101.0,93.0,74.33333333333333,DDD,211.0
2014J,642790,1,3,2,1,1,0,150,0,Withdrawn,-147.0,4.0,56.0,CCC,53.0
2014J,642790,1,3,2,1,1,0,150,0,Withdrawn,-147.0,4.0,56.0,FFF,1372.0
2014J,642790,1,3,2,1,1,0,150,0,Withdrawn,-147.0,12.0,56.0,CCC,53.0
2014J,642790,1,3,2,1,1,0,150,0,Withdrawn,-147.0,12.0,56.0,FFF,1372.0
2014J,642817,0,0,0,9,0,0,120,0,Pass,-115.0,0.0,73.6,CCC,627.0
2014J,642838,0,12,0,1,0,0,90,0,Pass,-14.0,0.0,72.125,CCC,1804.0
2014J,642838,0,12,0,1,0,0,90,0,Pass,-14.0,0.0,72.125,DDD,873.0
2014J,642838,0,12,0,1,0,0,90,0,Pass,-136.0,0.0,72.125,CCC,1804.0
2014J,642838,0,12,0,1,0,0,90,0,Pass,-136.0,0.0,72.125,DDD,873.0
2014J,642839,0,11,2,0,0,0,150,0,Withdrawn,-155.0,87.0,54.0,CCC,315.0
2014J,642839,0,11,2,0,0,0,150,0,Withdrawn,-155.0,87.0,54.0,EEE,1260.0
2014J,642839,0,11,2,0,0,0,150,0,Withdrawn,-155.0,0.0,54.0,CCC,315.0
2014J,642839,0,11,2,0,0,0,150,0,Withdrawn,-155.0,0.0,54.0,EEE,1260.0
2014J,642850,1,10,0,5,0,0,60,0,Distinction,-38.0,0.0,92.4,CCC,955.0
2014J,642902,0,3,0,1,0,0,60,0,Pass,-18.0,0.0,55.125,CCC,1811.0
2014J,643114,1,10,2,2,0,0,150,0,Withdrawn,-60.0,-11.0,0.0,,0.0
2014J,643199,1,1,1,7,1,0,120,0,Withdrawn,-144.0,171.0,55.5,CCC,494.0
2014J,643199,1,1,1,7,1,0,120,0,Withdrawn,-144.0,171.0,55.5,DDD,458.0
2014J,643199,1,1,1,7,1,0,120,0,Withdrawn,-151.0,0.0,55.5,CCC,494.0
2014J,643199,1,1,1,7,1,0,120,0,Withdrawn,-151.0,0.0,55.5,DDD,458.0
2014J,643200,1,5,2,2,0,0,90,0,Withdrawn,-64.0,-4.0,0.0,EEE,131.0
2014J,643200,1,5,2,2,0,0,90,0,Withdrawn,-155.0,70.0,0.0,EEE,131.0
2014J,643269,0,11,1,6,0,0,120,0,Withdrawn,-122.0,-11.0,0.0,,0.0
2014J,643269,0,11,1,6,0,0,120,0,Withdrawn,-122.0,-11.0,0.0,,0.0
2014J,643278,0,0,0,9,1,0,60,0,Withdrawn,-129.0,-20.0,0.0,,0.0
2014J,643309,1,0,0,4,1,0,120,0,Withdrawn,-91.0,58.0,85.0,CCC,383.0
2014J,643309,1,0,0,4,1,0,120,0,Withdrawn,-91.0,58.0,85.0,EEE,324.0
2014J,643309,1,0,0,4,1,0,120,0,Withdrawn,-91.0,95.0,85.0,CCC,383.0
2014J,643309,1,0,0,4,1,0,120,0,Withdrawn,-91.0,95.0,85.0,EEE,324.0
2014J,643357,0,0,0,2,0,0,120,0,Withdrawn,-113.0,-89.0,0.0,,0.0
2014J,643403,1,12,1,6,0,0,60,0,Distinction,-24.0,0.0,86.33333333333333,CCC,3753.0
2014J,643404,0,6,1,4,0,0,60,0,Fail,-93.0,0.0,78.83333333333333,CCC,210.0
2014J,643404,0,6,1,4,0,0,60,0,Fail,-93.0,0.0,78.83333333333333,EEE,917.0
2014J,643404,0,6,1,4,0,0,60,0,Fail,-93.0,0.0,78.83333333333333,CCC,210.0
2014J,643404,0,6,1,4,0,0,60,0,Fail,-93.0,0.0,78.83333333333333,EEE,917.0
2014J,643416,1,0,0,3,0,0,90,0,Withdrawn,-15.0,-2.0,87.0,CCC,3.0
2014J,643416,1,0,0,3,0,0,90,0,Withdrawn,-15.0,-2.0,87.0,EEE,1460.0
2014J,643416,1,0,0,3,0,0,90,0,Withdrawn,-15.0,0.0,87.0,CCC,3.0
2014J,643416,1,0,0,3,0,0,90,0,Withdrawn,-15.0,0.0,87.0,EEE,1460.0
2014J,643434,1,3,1,0,1,0,60,1,Withdrawn,-106.0,164.0,57.142857142857146,CCC,423.0
2014J,643434,1,3,1,0,1,0,60,1,Withdrawn,-106.0,164.0,57.142857142857146,EEE,464.0
2014J,643434,1,3,1,0,1,0,60,1,Withdrawn,-106.0,0.0,57.142857142857146,CCC,423.0
2014J,643434,1,3,1,0,1,0,60,1,Withdrawn,-106.0,0.0,57.142857142857146,EEE,464.0
2014J,643457,1,0,2,8,2,0,60,0,Withdrawn,-112.0,-5.0,87.75,CCC,73.0
2014J,643457,1,0,2,8,2,0,60,0,Withdrawn,-112.0,-5.0,87.75,EEE,2891.0
2014J,643457,1,0,2,8,2,0,60,0,Withdrawn,-115.0,0.0,87.75,CCC,73.0
2014J,643457,1,0,2,8,2,0,60,0,Withdrawn,-115.0,0.0,87.75,EEE,2891.0
2014J,643514,1,1,0,7,1,0,90,0,Withdrawn,-51.0,-2.0,95.25,CCC,271.0
2014J,643514,1,1,0,7,1,0,90,0,Withdrawn,-51.0,-2.0,95.25,EEE,3852.0
2014J,643514,1,1,0,7,1,0,90,0,Withdrawn,-38.0,0.0,95.25,CCC,271.0
2014J,643514,1,1,0,7,1,0,90,0,Withdrawn,-38.0,0.0,95.25,EEE,3852.0
2014J,643568,1,10,0,0,0,0,120,0,Pass,-87.0,0.0,84.25,CCC,1119.0
2014J,643690,1,9,2,4,0,0,180,0,Withdrawn,-41.0,33.0,49.5,CCC,213.0
2014J,643690,1,9,2,4,0,0,180,0,Withdrawn,-41.0,33.0,49.5,FFF,386.0
2014J,643690,1,9,2,4,0,0,180,0,Withdrawn,-84.0,101.0,49.5,CCC,213.0
2014J,643690,1,9,2,4,0,0,180,0,Withdrawn,-84.0,101.0,49.5,FFF,386.0
2014J,643757,1,11,1,0,0,0,120,0,Fail,-70.0,0.0,57.0,CCC,118.0
2014J,643757,1,11,1,0,0,0,120,0,Fail,-70.0,0.0,57.0,FFF,498.0
2014J,643757,1,11,1,0,0,0,120,0,Fail,-70.0,0.0,57.0,CCC,118.0
2014J,643757,1,11,1,0,0,0,120,0,Fail,-70.0,0.0,57.0,FFF,498.0
2014J,643758,1,9,0,3,0,0,120,0,Fail,-100.0,0.0,54.125,CCC,1254.0
2014J,643758,1,9,0,3,0,0,120,0,Fail,-100.0,0.0,54.125,DDD,393.0
2014J,643758,1,9,0,3,0,0,120,0,Fail,-107.0,0.0,54.125,CCC,1254.0
2014J,643758,1,9,0,3,0,0,120,0,Fail,-107.0,0.0,54.125,DDD,393.0
2014J,643770,1,6,1,2,0,0,90,0,Withdrawn,-56.0,164.0,75.71428571428571,CCC,194.0
2014J,643770,1,6,1,2,0,0,90,0,Withdrawn,-56.0,164.0,75.71428571428571,EEE,557.0
2014J,643770,1,6,1,2,0,0,90,0,Withdrawn,-56.0,0.0,75.71428571428571,CCC,194.0
2014J,643770,1,6,1,2,0,0,90,0,Withdrawn,-56.0,0.0,75.71428571428571,EEE,557.0
2014J,644093,1,9,1,7,0,0,30,0,Pass,-122.0,0.0,85.55555555555556,CCC,2931.0
2014J,644242,1,3,0,0,0,0,120,0,Distinction,-79.0,0.0,92.22222222222223,CCC,1629.0
2014J,644246,1,12,0,3,0,0,60,0,Distinction,-108.0,0.0,93.66666666666667,CCC,3849.0
2014J,644246,1,12,0,3,0,0,60,0,Distinction,-108.0,0.0,93.66666666666667,EEE,2921.0
2014J,644246,1,12,0,3,0,0,60,0,Distinction,-108.0,0.0,93.66666666666667,CCC,3849.0
2014J,644246,1,12,0,3,0,0,60,0,Distinction,-108.0,0.0,93.66666666666667,EEE,2921.0
2014J,644369,1,10,2,7,0,0,150,0,Pass,-8.0,0.0,68.75,CCC,565.0
2014J,644369,1,10,2,7,0,0,150,0,Pass,-8.0,0.0,68.75,FFF,1249.0
2014J,644369,1,10,2,7,0,0,150,0,Pass,-8.0,0.0,68.75,CCC,565.0
2014J,644369,1,10,2,7,0,0,150,0,Pass,-8.0,0.0,68.75,FFF,1249.0
2014J,644416,0,11,0,4,0,0,90,0,Distinction,-64.0,0.0,91.6,CCC,1171.0
2014J,644453,0,8,0,2,1,0,90,0,Withdrawn,-109.0,-39.0,0.0,,0.0
2014J,644480,0,3,0,0,0,0,120,0,Pass,-67.0,0.0,69.46153846153847,CCC,868.0
2014J,644480,0,3,0,0,0,0,120,0,Pass,-67.0,0.0,69.46153846153847,EEE,1826.0
2014J,644480,0,3,0,0,0,0,120,0,Pass,-67.0,0.0,69.46153846153847,CCC,868.0
2014J,644480,0,3,0,0,0,0,120,0,Pass,-67.0,0.0,69.46153846153847,EEE,1826.0
2014J,644516,1,4,2,10,1,0,120,0,Withdrawn,-148.0,143.0,72.2,CCC,115.0
2014J,644516,1,4,2,10,1,0,120,0,Withdrawn,-148.0,143.0,72.2,DDD,82.0
2014J,644516,1,4,2,10,1,0,120,0,Withdrawn,-147.0,65.0,72.2,CCC,115.0
2014J,644516,1,4,2,10,1,0,120,0,Withdrawn,-147.0,65.0,72.2,DDD,82.0
2014J,644828,1,1,1,9,0,0,180,0,Pass,-17.0,0.0,88.22222222222223,CCC,2218.0
2014J,644848,1,6,2,3,0,0,120,0,Fail,-30.0,0.0,82.4,CCC,469.0
2014J,644905,1,7,1,4,0,0,120,0,Withdrawn,-147.0,59.0,88.0,CCC,277.0
2014J,644905,1,7,1,4,0,0,120,0,Withdrawn,-147.0,59.0,88.0,EEE,594.0
2014J,644905,1,7,1,4,0,0,120,0,Withdrawn,-147.0,59.0,88.0,CCC,277.0
2014J,644905,1,7,1,4,0,0,120,0,Withdrawn,-147.0,59.0,88.0,EEE,594.0
2014J,644951,1,0,0,4,0,0,90,0,Distinction,-135.0,0.0,91.11111111111111,CCC,377.0
2014J,644974,1,3,0,8,1,0,120,0,Pass,-155.0,0.0,89.66666666666667,CCC,4006.0
2014J,644974,1,3,0,8,1,0,120,0,Pass,-155.0,0.0,89.66666666666667,FFF,5064.0
2014J,644974,1,3,0,8,1,0,120,0,Pass,-155.0,0.0,89.66666666666667,CCC,4006.0
2014J,644974,1,3,0,8,1,0,120,0,Pass,-155.0,0.0,89.66666666666667,FFF,5064.0
2014J,645124,0,3,4,1,1,0,30,0,Distinction,-22.0,0.0,94.33333333333333,CCC,1712.0
2014J,645144,1,3,1,8,1,0,60,0,Distinction,-70.0,0.0,99.5,CCC,2742.0
2014J,645160,0,0,0,2,0,0,150,0,Withdrawn,-135.0,12.0,11.0,CCC,55.0
2014J,645174,1,8,0,9,0,0,60,0,Pass,-153.0,0.0,64.28571428571429,CCC,407.0
2014J,645216,1,3,0,0,0,0,120,0,Distinction,-22.0,0.0,90.5,CCC,681.0
2014J,645219,1,8,2,9,0,0,120,0,Withdrawn,-141.0,-39.0,68.57142857142857,DDD,1484.0
2014J,645219,1,8,2,9,0,0,120,0,Withdrawn,-148.0,0.0,68.57142857142857,DDD,1484.0
2014J,645334,0,6,1,6,1,0,60,0,Distinction,-73.0,0.0,96.33333333333333,CCC,2918.0
2014J,645353,1,5,2,0,0,0,240,0,Withdrawn,-133.0,60.0,0.0,CCC,98.0
2014J,645353,1,5,2,0,0,0,240,0,Withdrawn,-133.0,60.0,0.0,DDD,26.0
2014J,645353,1,5,2,0,0,0,240,0,Withdrawn,-140.0,53.0,0.0,CCC,98.0
2014J,645353,1,5,2,0,0,0,240,0,Withdrawn,-140.0,53.0,0.0,DDD,26.0
2014J,645369,0,5,0,0,0,0,120,0,Pass,-24.0,0.0,86.0,CCC,811.0
2014J,645481,1,8,2,1,0,0,60,1,Withdrawn,-72.0,-46.0,0.0,,0.0
2014J,645481,1,8,2,1,0,0,60,1,Withdrawn,-72.0,-46.0,0.0,,0.0
2014J,645586,1,6,1,1,0,0,90,0,Pass,-63.0,0.0,84.66666666666667,CCC,955.0
2014J,645586,1,6,1,1,0,0,90,0,Pass,-63.0,0.0,84.66666666666667,FFF,2362.0
2014J,645586,1,6,1,1,0,0,90,0,Pass,-63.0,0.0,84.66666666666667,CCC,955.0
2014J,645586,1,6,1,1,0,0,90,0,Pass,-63.0,0.0,84.66666666666667,FFF,2362.0
2014J,645590,1,6,1,5,0,0,60,0,Fail,-115.0,0.0,78.0,CCC,146.0
2014J,645698,1,11,2,5,0,0,30,0,Pass,-66.0,0.0,75.22222222222223,CCC,895.0
2014J,645710,1,11,1,4,0,0,120,0,Withdrawn,-115.0,-78.0,0.0,,0.0
2014J,645710,1,11,1,4,0,0,120,0,Withdrawn,-122.0,-85.0,0.0,,0.0
2014J,645770,1,9,0,7,0,0,90,0,Fail,-120.0,0.0,69.22222222222223,CCC,2753.0
2014J,645792,1,9,2,7,0,0,110,0,Distinction,-18.0,0.0,97.0625,CCC,2367.0
2014J,645792,1,9,2,7,0,0,110,0,Distinction,-18.0,0.0,97.0625,DDD,1302.0
2014J,645792,1,9,2,7,0,0,110,0,Distinction,-86.0,0.0,97.0625,CCC,2367.0
2014J,645792,1,9,2,7,0,0,110,0,Distinction,-86.0,0.0,97.0625,DDD,1302.0
2014J,645835,1,4,0,6,0,0,120,0,Withdrawn,-22.0,191.0,72.16666666666667,CCC,1178.0
2014J,645847,1,9,1,6,1,0,90,0,Withdrawn,-37.0,-2.0,90.0,CCC,2.0
2014J,645847,1,9,1,6,1,0,90,0,Withdrawn,-37.0,-2.0,90.0,EEE,1206.0
2014J,645847,1,9,1,6,1,0,90,0,Withdrawn,-37.0,147.0,90.0,CCC,2.0
2014J,645847,1,9,1,6,1,0,90,0,Withdrawn,-37.0,147.0,90.0,EEE,1206.0
2014J,645867,1,6,1,7,0,0,120,0,Withdrawn,-22.0,0.0,0.0,CCC,355.0
2014J,645867,1,6,1,7,0,0,120,0,Withdrawn,-123.0,-88.0,0.0,CCC,355.0
2014J,645939,1,8,0,4,0,0,120,0,Withdrawn,-106.0,30.0,82.75,CCC,411.0
2014J,645939,1,8,0,4,0,0,120,0,Withdrawn,-106.0,30.0,82.75,DDD,1494.0
2014J,645939,1,8,0,4,0,0,120,0,Withdrawn,-113.0,0.0,82.75,CCC,411.0
2014J,645939,1,8,0,4,0,0,120,0,Withdrawn,-113.0,0.0,82.75,DDD,1494.0
2014J,645948,1,11,2,2,0,0,90,0,Withdrawn,-122.0,109.0,80.21428571428571,CCC,1400.0
2014J,645948,1,11,2,2,0,0,90,0,Withdrawn,-122.0,109.0,80.21428571428571,FFF,2574.0
2014J,645948,1,11,2,2,0,0,90,0,Withdrawn,-122.0,0.0,80.21428571428571,CCC,1400.0
2014J,645948,1,11,2,2,0,0,90,0,Withdrawn,-122.0,0.0,80.21428571428571,FFF,2574.0
2014J,646071,1,6,4,8,0,0,60,0,Pass,-32.0,0.0,59.45454545454545,CCC,1310.0
2014J,646071,1,6,4,8,0,0,60,0,Pass,-32.0,0.0,59.45454545454545,EEE,857.0
2014J,646071,1,6,4,8,0,0,60,0,Pass,-32.0,0.0,59.45454545454545,CCC,1310.0
2014J,646071,1,6,4,8,0,0,60,0,Pass,-32.0,0.0,59.45454545454545,EEE,857.0
2014J,646077,1,9,0,0,0,0,120,1,Withdrawn,-72.0,12.0,0.0,CCC,2.0
2014J,646077,1,9,0,0,0,0,120,1,Withdrawn,-72.0,12.0,0.0,DDD,3.0
2014J,646077,1,9,0,0,0,0,120,1,Withdrawn,-79.0,12.0,0.0,CCC,2.0
2014J,646077,1,9,0,0,0,0,120,1,Withdrawn,-79.0,12.0,0.0,DDD,3.0
2014J,646173,1,3,1,3,1,0,30,0,Pass,-67.0,0.0,82.33333333333333,CCC,998.0
2014J,646351,0,10,0,4,1,0,90,0,Distinction,-28.0,0.0,92.55555555555556,CCC,1595.0
2014J,646359,1,7,0,3,0,0,150,0,Withdrawn,-78.0,12.0,43.333333333333336,CCC,321.0
2014J,646359,1,7,0,3,0,0,150,0,Withdrawn,-78.0,12.0,43.333333333333336,DDD,633.0
2014J,646359,1,7,0,3,0,0,150,0,Withdrawn,-93.0,0.0,43.333333333333336,CCC,321.0
2014J,646359,1,7,0,3,0,0,150,0,Withdrawn,-93.0,0.0,43.333333333333336,DDD,633.0
2014J,646363,1,0,1,6,0,0,60,0,Fail,-15.0,0.0,93.0,CCC,155.0
2014J,646363,1,0,1,6,0,0,60,0,Fail,-15.0,0.0,93.0,EEE,223.0
2014J,646363,1,0,1,6,0,0,60,0,Fail,-15.0,0.0,93.0,CCC,155.0
2014J,646363,1,0,1,6,0,0,60,0,Fail,-15.0,0.0,93.0,EEE,223.0
2014J,646406,1,4,0,6,0,0,60,0,Distinction,-25.0,0.0,98.4,CCC,2003.0
2014J,646413,0,1,2,3,0,0,120,0,Pass,-154.0,0.0,53.333333333333336,CCC,578.0
2014J,646459,1,3,1,1,0,0,150,0,Withdrawn,-38.0,12.0,57.0,EEE,459.0
2014J,646459,1,3,1,1,0,0,150,0,Withdrawn,-49.0,104.0,57.0,EEE,459.0
2014J,646481,1,12,0,8,0,0,60,0,Pass,-37.0,0.0,84.33333333333333,CCC,1462.0
2014J,646502,1,3,0,3,0,0,60,0,Withdrawn,-123.0,10.0,66.66666666666667,CCC,203.0
2014J,646502,1,3,0,3,0,0,60,0,Withdrawn,-123.0,10.0,66.66666666666667,EEE,1023.0
2014J,646502,1,3,0,3,0,0,60,0,Withdrawn,-101.0,0.0,66.66666666666667,CCC,203.0
2014J,646502,1,3,0,3,0,0,60,0,Withdrawn,-101.0,0.0,66.66666666666667,EEE,1023.0
2014J,646547,1,5,2,0,0,0,90,0,Withdrawn,-92.0,-38.0,51.333333333333336,EEE,1683.0
2014J,646547,1,5,2,0,0,0,90,0,Withdrawn,-92.0,0.0,51.333333333333336,EEE,1683.0
2014J,646553,1,7,1,6,0,0,90,0,Fail,-128.0,0.0,75.0,CCC,234.0
2014J,646589,1,9,0,1,0,0,120,1,Pass,-46.0,0.0,50.0625,CCC,2264.0
2014J,646589,1,9,0,1,0,0,120,1,Pass,-46.0,0.0,50.0625,DDD,369.0
2014J,646589,1,9,0,1,0,0,120,1,Pass,-53.0,0.0,50.0625,CCC,2264.0
2014J,646589,1,9,0,1,0,0,120,1,Pass,-53.0,0.0,50.0625,DDD,369.0
2014J,646628,0,0,2,7,0,0,60,0,Fail,-45.0,0.0,0.0,CCC,7.0
2014J,646689,1,0,0,5,0,0,120,0,Withdrawn,-53.0,4.0,0.0,CCC,232.0
2014J,646689,1,0,0,5,0,0,120,0,Withdrawn,-53.0,4.0,0.0,DDD,105.0
2014J,646689,1,0,0,5,0,0,120,0,Withdrawn,-60.0,-3.0,0.0,CCC,232.0
2014J,646689,1,0,0,5,0,0,120,0,Withdrawn,-60.0,-3.0,0.0,DDD,105.0
2014J,646739,1,6,0,7,0,0,120,0,Fail,-25.0,0.0,0.0,,0.0
2014J,646747,0,1,0,5,0,0,60,0,Withdrawn,-127.0,-18.0,0.0,,0.0
2014J,646747,0,1,0,5,0,0,60,0,Withdrawn,-127.0,-18.0,0.0,,0.0
2014J,646751,0,5,0,3,0,0,30,0,Withdrawn,-7.0,-5.0,0.0,,0.0
2014J,646841,1,5,2,0,0,0,60,0,Withdrawn,-137.0,31.0,67.5,CCC,150.0
2014J,646841,1,5,2,0,0,0,60,0,Withdrawn,-137.0,31.0,67.5,EEE,357.0
2014J,646841,1,5,2,0,0,0,60,0,Withdrawn,-137.0,0.0,67.5,CCC,150.0
2014J,646841,1,5,2,0,0,0,60,0,Withdrawn,-137.0,0.0,67.5,EEE,357.0
2014J,646938,1,3,0,2,1,0,120,0,Withdrawn,-84.0,-74.0,0.0,,0.0
2014J,646998,1,1,0,9,0,0,60,0,Pass,-122.0,0.0,86.08333333333333,CCC,1258.0
2014J,646998,1,1,0,9,0,0,60,0,Pass,-122.0,0.0,86.08333333333333,EEE,1792.0
2014J,646998,1,1,0,9,0,0,60,0,Pass,-122.0,0.0,86.08333333333333,CCC,1258.0
2014J,646998,1,1,0,9,0,0,60,0,Pass,-122.0,0.0,86.08333333333333,EEE,1792.0
2014J,647083,1,12,0,1,0,0,180,0,Fail,-32.0,0.0,70.4,CCC,579.0
2014J,647083,1,12,0,1,0,0,180,0,Fail,-32.0,0.0,70.4,EEE,1467.0
2014J,647083,1,12,0,1,0,0,180,0,Fail,-32.0,0.0,70.4,CCC,579.0
2014J,647083,1,12,0,1,0,0,180,0,Fail,-32.0,0.0,70.4,EEE,1467.0
2014J,647148,1,6,0,4,0,0,120,0,Pass,-31.0,0.0,67.81818181818181,CCC,504.0
2014J,647148,1,6,0,4,0,0,120,0,Pass,-31.0,0.0,67.81818181818181,EEE,557.0
2014J,647148,1,6,0,4,0,0,120,0,Pass,-31.0,0.0,67.81818181818181,CCC,504.0
2014J,647148,1,6,0,4,0,0,120,0,Pass,-31.0,0.0,67.81818181818181,EEE,557.0
2014J,647184,1,3,2,1,0,0,120,0,Withdrawn,-52.0,70.0,0.0,CCC,18.0
2014J,647184,1,3,2,1,0,0,120,0,Withdrawn,-52.0,70.0,0.0,CCC,18.0
2014J,647195,0,7,0,8,0,0,120,0,Distinction,-98.0,0.0,97.77777777777777,CCC,1194.0
2014J,647391,0,6,1,0,0,0,150,0,Withdrawn,-78.0,-30.0,75.58333333333333,FFF,2168.0
2014J,647391,0,6,1,0,0,0,150,0,Withdrawn,-78.0,0.0,75.58333333333333,FFF,2168.0
2014J,647406,1,12,0,0,0,0,120,0,Withdrawn,-112.0,12.0,64.0,CCC,429.0
2014J,647417,1,11,0,1,0,0,120,1,Withdrawn,-77.0,12.0,82.66666666666667,CCC,50.0
2014J,647417,1,11,0,1,0,0,120,1,Withdrawn,-77.0,12.0,82.66666666666667,FFF,162.0
2014J,647417,1,11,0,1,0,0,120,1,Withdrawn,-77.0,12.0,82.66666666666667,CCC,50.0
2014J,647417,1,11,0,1,0,0,120,1,Withdrawn,-77.0,12.0,82.66666666666667,FFF,162.0
2014J,647464,1,9,0,1,0,0,120,0,Pass,-34.0,0.0,84.7,CCC,1306.0
2014J,647464,1,9,0,1,0,0,120,0,Pass,-34.0,0.0,84.7,DDD,618.0
2014J,647464,1,9,0,1,0,0,120,0,Pass,-72.0,0.0,84.7,CCC,1306.0
2014J,647464,1,9,0,1,0,0,120,0,Pass,-72.0,0.0,84.7,DDD,618.0
2014J,647479,0,5,0,3,1,0,60,0,Fail,-73.0,0.0,46.22222222222222,CCC,1999.0
2014J,647518,1,10,0,1,0,0,120,0,Withdrawn,-18.0,12.0,70.5,CCC,1472.0
2014J,647518,1,10,0,1,0,0,120,0,Withdrawn,-18.0,12.0,70.5,EEE,133.0
2014J,647518,1,10,0,1,0,0,120,0,Withdrawn,-18.0,10.0,70.5,CCC,1472.0
2014J,647518,1,10,0,1,0,0,120,0,Withdrawn,-18.0,10.0,70.5,EEE,133.0
2014J,647593,1,6,0,6,0,0,120,0,Pass,-49.0,0.0,84.125,CCC,1079.0
2014J,647645,1,0,0,8,0,0,90,0,Withdrawn,-142.0,-6.0,74.5,CCC,129.0
2014J,647645,1,0,0,8,0,0,90,0,Withdrawn,-142.0,-6.0,74.5,EEE,1142.0
2014J,647645,1,0,0,8,0,0,90,0,Withdrawn,-142.0,0.0,74.5,CCC,129.0
2014J,647645,1,0,0,8,0,0,90,0,Withdrawn,-142.0,0.0,74.5,EEE,1142.0
2014J,647684,1,4,4,10,0,0,30,0,Withdrawn,-17.0,23.0,44.0,CCC,114.0
2014J,647735,0,10,0,1,0,0,60,0,Fail,-31.0,0.0,17.5,CCC,167.0
2014J,647763,0,6,2,8,1,0,60,0,Pass,-94.0,0.0,81.33333333333333,CCC,4448.0
2014J,647865,1,0,0,3,0,0,60,0,Pass,-99.0,0.0,59.07692307692308,CCC,366.0
2014J,647865,1,0,0,3,0,0,60,0,Pass,-99.0,0.0,59.07692307692308,EEE,914.0
2014J,647865,1,0,0,3,0,0,60,0,Pass,-99.0,0.0,59.07692307692308,CCC,366.0
2014J,647865,1,0,0,3,0,0,60,0,Pass,-99.0,0.0,59.07692307692308,EEE,914.0
2014J,647869,1,3,0,6,0,0,120,1,Withdrawn,-155.0,71.0,96.0,CCC,269.0
2014J,647887,0,3,3,0,0,0,60,0,Withdrawn,-155.0,12.0,0.0,CCC,11.0
2014J,647887,0,3,3,0,0,0,60,0,Withdrawn,-155.0,12.0,0.0,EEE,11.0
2014J,647887,0,3,3,0,0,0,60,0,Withdrawn,-155.0,12.0,0.0,CCC,11.0
2014J,647887,0,3,3,0,0,0,60,0,Withdrawn,-155.0,12.0,0.0,EEE,11.0
2014J,647888,1,7,0,8,0,0,60,0,Pass,-140.0,0.0,83.08333333333333,CCC,419.0
2014J,647888,1,7,0,8,0,0,60,0,Pass,-140.0,0.0,83.08333333333333,EEE,930.0
2014J,647888,1,7,0,8,0,0,60,0,Pass,-140.0,0.0,83.08333333333333,CCC,419.0
2014J,647888,1,7,0,8,0,0,60,0,Pass,-140.0,0.0,83.08333333333333,EEE,930.0
2014J,647947,1,9,2,4,0,0,210,1,Withdrawn,-155.0,9.0,0.0,CCC,124.0
2014J,647947,1,9,2,4,0,0,210,1,Withdrawn,-155.0,9.0,0.0,DDD,152.0
2014J,647947,1,9,2,4,0,0,210,1,Withdrawn,-162.0,5.0,0.0,CCC,124.0
2014J,647947,1,9,2,4,0,0,210,1,Withdrawn,-162.0,5.0,0.0,DDD,152.0
2014J,648085,0,11,0,3,0,0,60,0,Pass,-150.0,0.0,67.25,CCC,328.0
2014J,648140,1,8,0,8,0,0,120,0,Pass,-155.0,0.0,71.04761904761905,CCC,1156.0
2014J,648140,1,8,0,8,0,0,120,0,Pass,-155.0,0.0,71.04761904761905,FFF,1607.0
2014J,648140,1,8,0,8,0,0,120,0,Pass,-105.0,0.0,71.04761904761905,CCC,1156.0
2014J,648140,1,8,0,8,0,0,120,0,Pass,-105.0,0.0,71.04761904761905,FFF,1607.0
2014J,648161,0,0,4,9,1,0,120,0,Pass,-156.0,0.0,81.16666666666667,CCC,2358.0
2014J,648250,0,3,1,5,0,0,90,0,Withdrawn,-155.0,12.0,67.0,CCC,1682.0
2014J,648250,0,3,1,5,0,0,90,0,Withdrawn,-155.0,12.0,67.0,EEE,15.0
2014J,648250,0,3,1,5,0,0,90,0,Withdrawn,-155.0,2.0,67.0,CCC,1682.0
2014J,648250,0,3,1,5,0,0,90,0,Withdrawn,-155.0,2.0,67.0,EEE,15.0
2014J,648285,1,2,0,4,0,0,60,0,Pass,-36.0,0.0,76.38461538461539,CCC,823.0
2014J,648285,1,2,0,4,0,0,60,0,Pass,-36.0,0.0,76.38461538461539,EEE,816.0
2014J,648285,1,2,0,4,0,0,60,0,Pass,-60.0,0.0,76.38461538461539,CCC,823.0
2014J,648285,1,2,0,4,0,0,60,0,Pass,-60.0,0.0,76.38461538461539,EEE,816.0
2014J,648314,1,5,2,4,0,0,120,0,Withdrawn,-155.0,12.0,0.0,CCC,77.0
2014J,648321,0,1,0,2,0,0,90,0,Withdrawn,-92.0,172.0,83.33333333333333,CCC,858.0
2014J,648321,0,1,0,2,0,0,90,0,Withdrawn,-92.0,172.0,83.33333333333333,DDD,1293.0
2014J,648321,0,1,0,2,0,0,90,0,Withdrawn,-99.0,0.0,83.33333333333333,CCC,858.0
2014J,648321,0,1,0,2,0,0,90,0,Withdrawn,-99.0,0.0,83.33333333333333,DDD,1293.0
2014J,648354,0,5,0,2,1,0,120,0,Withdrawn,-38.0,-19.0,81.25,EEE,909.0
